angle_error,pixel_error,head_yaw,head_pitch,head_roll,norm_target_x,norm_target_y,pred_nx,pred_ny,session_id,user_id,split
0.35110227107990044,361.4402537522226,-23.528070625713127,-171.08019513739328,0.2307185464130249,0.3397773872290568,0.1790065604498594,0.46963718347251415,0.5278701800853014,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.49257783375040076,357.2667024787475,-24.0435904683324,-171.15648639535894,0.4761348306347596,0.3397773872290568,0.1790065604498594,0.4642871394753456,0.5282753929495811,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.8917516416874579,366.73467953661,-24.256198215789883,-171.34557405573128,0.4739794594013796,0.3397773872290568,0.1790065604498594,0.4731613453477621,0.5310552474111319,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.41543006954569667,362.09435519098275,-24.53947715448505,-171.5066539624335,0.5036072376468724,0.3397773872290568,0.1790065604498594,0.47019472904503345,0.5281213950365782,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.8261419677360556,362.3234853950967,-24.493214074067087,-171.54702444621554,0.4082598031603704,0.3397773872290568,0.1790065604498594,0.46637870743870735,0.5328473411500454,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.7576975863522948,364.25498268944955,-25.30758366370451,-171.39555824294433,0.481508672217714,0.3397773872290568,0.1790065604498594,0.47404407523572445,0.5265168212354183,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.661751812425497,364.3512387285923,-25.265423926641272,-171.57587848742617,0.4901095873484711,0.3397773872290568,0.1790065604498594,0.4725169073790312,0.528500571846962,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.7052664088964832,364.9076195614496,-25.413991248782736,-171.43254165354682,0.5238380444051277,0.3397773872290568,0.1790065604498594,0.47208894044160843,0.5297886896878481,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5993782828201408,363.88259557360135,-26.23038498022271,-171.59469053376134,0.5318373499216529,0.3397773872290568,0.1790065604498594,0.4715383630245924,0.5290164202451706,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.2624426388026188,360.35420373583753,-26.291636193234645,-171.55649942081257,0.5944316431749342,0.3397773872290568,0.1790065604498594,0.4684648849070072,0.5277380347251892,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.6525209758066282,355.5311007962229,-26.393938720758104,-171.38707698783892,0.577444531673437,0.3397773872290568,0.1790065604498594,0.4622083157300949,0.5282255336642265,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.6154849658305737,276.0116136695758,-24.31017276925792,-171.40178187085638,0.1187882176154312,0.3397773872290568,0.8200562324273665,0.4721777234226465,0.604069285094738,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5467968570998396,264.4540929924659,-24.428648388759363,-171.8571650589129,0.2857001142498633,0.3397773872290568,0.8200562324273665,0.46273260563611984,0.6058008819818497,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.4434714252920546,279.57046563000125,-24.909239549596386,-171.57318911211112,0.495206657850654,0.3397773872290568,0.8200562324273665,0.47008784115314484,0.594148576259613,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.2043102551235525,258.10651495105,-23.815100317427618,-171.1507970333678,0.358882667698841,0.3397773872290568,0.8200562324273665,0.4567331038415432,0.6055545285344124,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.2072314810348186,263.9356585638649,-24.25043489419928,-171.1792716999334,0.1745763209662805,0.3397773872290568,0.8200562324273665,0.4590866193175316,0.6002153009176254,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.9549061032028531,264.68319098595055,-24.03133177265716,-170.98001602104222,0.1174875613188633,0.3397773872290568,0.8200562324273665,0.4606059640645981,0.6016385704278946,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.3645836564258917,277.13165973991363,-24.39197910431925,-171.36476055998293,0.2697069907234291,0.3397773872290568,0.8200562324273665,0.467996746301651,0.5943925082683563,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.4122233419422783,285.1622578578544,-24.60770970402363,-171.63438620599794,0.3321265677861157,0.3397773872290568,0.8200562324273665,0.4790792390704155,0.6018753871321678,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
5.6244118145211415,319.47279313201074,-24.71293417623681,-171.34975095049313,0.3756289179261909,0.3397773872290568,0.8200562324273665,0.488119650632143,0.560875654220581,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
7.418175266631185,329.29225847434196,-24.341425052576845,-171.11210109117647,0.4515160259530251,0.3397773872290568,0.8200562324273665,0.4874292118474841,0.5437332801520824,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
3.537675460361115,297.32677051469454,-24.43578824660217,-171.59713375287637,0.4029649833755337,0.3397773872290568,0.8200562324273665,0.47644818760454655,0.5763563141226768,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
